Cmdline: /system/bin/simpleperf record --app com.example.openxcpro.debug --add-meta-info app_type=debuggable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 --add-meta-info app_type=debuggable -f 400 --duration 95
Arch: arm64
Event: cpu-cycles (type 0, config 0)
Samples: 63564
Event count: 255784272155

Overhead  Sample  Command                      Pid    Tid    Shared Object                                                                                                                     Symbol
0.00%     1       DefaultDispatch              15948  16001  [JIT app cache]                                                                                                                   kotlinx.coroutines.JobSupport.join
0.00%     1       DefaultDispatch              15948  15971  [JIT app cache]                                                                                                                   kotlinx.coroutines.flow.FlowKt__ZipKt$nullArrayFactory$1.invoke
0.00%     1       Worker 3                     15948  16065  /apex/com.android.art/lib64/libart.so                                                                                             art::Object_notifyAll(_JNIEnv*, _jobject*) (.__uniq.93429965329032005513714586366871002690)
0.00%     1       Worker 3                     15948  16065  /apex/com.android.art/lib64/libart.so                                                                                             art::interpreter::ArtInterpreterToInterpreterBridge(art::Thread*, art::CodeItemDataAccessor const&, art::ShadowFrame*, art::JValue*)
0.00%     1       Worker 2                     15948  16064  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+5af7fc]
0.00%     1       DefaultDispatch              15948  16004  [JIT app cache]                                                                                                                   kotlinx.coroutines.internal.AtomicOp.<init>
0.00%     1       DefaultDispatch              15948  16006  [JIT app cache]                                                                                                                   java.lang.ThreadLocal$ThreadLocalMap.getEntry
0.00%     1       Worker 1                     15948  16063  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+78fd2c]
0.00%     1       DefaultDispatch              15948  15971  [JIT app cache]                                                                                                                   kotlinx.coroutines.channels.ChannelCoroutine.send
0.00%     1       RenderThread                 15948  15978  /system/lib64/libhwui.so                                                                                                          SkM44::preTranslate(float, float, float)
0.00%     1       Okio Watchdog                15948  16081  [JIT app cache]                                                                                                                   java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.newConditionNode
0.00%     1       DefaultDispatch              15948  16003  [JIT app cache]                                                                                                                   kotlinx.coroutines.scheduling.NanoTimeSource.nanoTime
0.00%     1       DefaultDispatch              15948  16002  [JIT app cache]                                                                                                                   java.lang.ThreadLocal.-$$Nest$fgetthreadLocalHashCode
0.00%     1       DefaultDispatch              15948  16002  [JIT app cache]                                                                                                                   kotlin.sequences.SequencesKt___SequencesKt.filter
0.00%     1       Worker 3                     15948  16065  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+866d48]
0.00%     1       DefaultDispatch              15948  16062  [JIT app cache]                                                                                                                   kotlinx.coroutines.JobNode.dispose
0.00%     1       DefaultDispatch              15948  16002  [JIT app cache]                                                                                                                   kotlinx.coroutines.scheduling.CoroutineScheduler.tryUnpark
